S_No,order_id,user,productId,productName,brand,zone,state,city,store,machine,isVeg,MinWeight,Weight,MaxWeight,weightCheckRequired,weightSimulated,MinTemp,Temp,MaxTemp,tempCheckRequired,tempSimulated,foodImage,foodImageSimulated,faceImage,faceImageSimulated,date,date_no,month_no,week_day,week_no,year,orderRecievedAt,timeTaken,passed,failed,interval
1681,10012681,7,68457,'Subz-E-Falafel Biryani (Regular)',8,2,2,2,2,2,0,215,795,680,1,0,36,88,72,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_09:57:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 09:57:49.350801,10,0,1,39
1682,10012682,10,68455,'Subz-E-Falafel Biryani (Regular)',1,1,1,1,1,4,0,85,590,340,1,0,24,32,62,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_10:05:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 10:05:49.350801,10,0,1,40
1683,10012683,6,68453,'Subz-E-Falafel Biryani (Regular)',4,4,4,4,4,3,0,195,895,380,1,0,36,54,78,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_10:15:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 10:15:49.350801,10,0,1,41
1684,10012684,8,68453,'Subz-E-Falafel Biryani (Regular)',4,2,2,2,2,1,0,205,360,610,1,0,28,86,62,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_10:27:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 10:27:49.350801,10,0,1,41
1685,10012685,2,68458,'Subz-E-Falafel Biryani (Regular)',6,4,4,4,4,1,1,80,945,860,1,0,24,12,50,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_10:33:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 10:33:49.350801,10,0,1,42
1686,10012686,4,68456,'Subz-E-Falafel Biryani (Regular)',6,1,1,1,1,1,0,130,125,845,1,0,20,38,54,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_10:40:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 10:40:49.350801,10,0,1,42
1687,10012687,2,68452,'Subz-E-Falafel Biryani (Regular)',12,2,2,2,2,4,0,125,375,455,1,0,32,36,78,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_10:40:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 10:40:49.350801,10,1,0,42
1688,10012688,3,68452,'Subz-E-Falafel Biryani (Regular)',10,1,1,1,1,4,1,125,430,715,1,0,38,60,62,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_10:46:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 10:46:49.350801,10,1,0,43
1689,10012689,1,68452,'Subz-E-Falafel Biryani (Regular)',5,3,3,3,3,3,0,125,465,825,1,0,38,26,60,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_10:54:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 10:54:49.350801,10,0,1,43
1690,10012690,10,68452,'Subz-E-Falafel Biryani (Regular)',4,4,4,4,4,3,0,100,550,560,1,0,28,22,84,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_10:58:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 10:58:49.350801,10,0,1,43
1691,10012691,5,68452,'Subz-E-Falafel Biryani (Regular)',2,4,4,4,4,3,0,245,120,865,1,0,32,54,80,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_11:04:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 11:04:49.350801,10,0,1,44
1692,10012692,1,68456,'Subz-E-Falafel Biryani (Regular)',4,4,4,4,4,2,1,185,570,765,1,0,36,98,86,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_11:10:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 11:10:49.350801,10,0,1,44
1693,10012693,1,68456,'Subz-E-Falafel Biryani (Regular)',7,3,3,3,3,4,1,200,200,530,1,0,30,74,66,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_11:17:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 11:17:49.350801,10,0,1,45
1694,10012694,10,68455,'Subz-E-Falafel Biryani (Regular)',9,2,2,2,2,4,0,105,455,630,1,0,24,88,66,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_11:29:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 11:29:49.350801,10,0,1,45
1695,10012695,3,68450,'Subz-E-Falafel Biryani (Regular)',11,3,3,3,3,1,1,90,95,800,1,0,28,94,82,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_11:40:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 11:40:49.350801,10,0,1,46
1696,10012696,5,68450,'Subz-E-Falafel Biryani (Regular)',8,4,4,4,4,3,1,65,740,765,1,0,20,32,72,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_11:47:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 11:47:49.350801,10,1,0,47
1697,10012697,2,68455,'Subz-E-Falafel Biryani (Regular)',7,3,3,3,3,4,0,185,410,810,1,0,36,78,50,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_11:48:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 11:48:49.350801,10,0,1,47
1698,10012698,9,68454,'Subz-E-Falafel Biryani (Regular)',6,1,1,1,1,2,1,115,285,505,1,0,30,68,88,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_11:51:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 11:51:49.350801,10,1,0,47
1699,10012699,6,68459,'Subz-E-Falafel Biryani (Regular)',7,4,4,4,4,3,1,90,470,345,1,0,32,50,78,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_11:58:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 11:58:49.350801,10,0,1,47
1700,10012700,8,68457,'Subz-E-Falafel Biryani (Regular)',6,3,3,3,3,4,1,240,105,605,1,0,26,24,56,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:02:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 12:02:49.350801,10,0,1,48
1701,10012701,5,68451,'Subz-E-Falafel Biryani (Regular)',9,3,3,3,3,4,1,145,575,845,1,0,20,48,72,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:04:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 12:04:49.350801,10,1,0,48
1702,10012702,1,68458,'Subz-E-Falafel Biryani (Regular)',12,2,2,2,2,4,1,240,375,330,1,0,34,62,80,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:06:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 12:06:49.350801,10,0,1,48
1703,10012703,1,68454,'Subz-E-Falafel Biryani (Regular)',8,3,3,3,3,3,0,200,750,355,1,0,38,12,82,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:07:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 12:07:49.350801,10,0,1,48
1704,10012704,10,68451,'Subz-E-Falafel Biryani (Regular)',6,2,2,2,2,3,0,145,745,660,1,0,38,56,68,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:07:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 12:07:49.350801,10,0,1,48
1705,10012705,6,68459,'Subz-E-Falafel Biryani (Regular)',7,2,2,2,2,2,0,65,715,750,1,0,24,26,78,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:11:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 12:11:49.350801,10,1,0,48
1706,10012706,1,68456,'Subz-E-Falafel Biryani (Regular)',8,2,2,2,2,3,0,125,865,765,1,0,22,96,64,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:24:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 12:24:49.350801,10,0,1,49
1707,10012707,4,68456,'Subz-E-Falafel Biryani (Regular)',2,3,3,3,3,4,1,165,535,660,1,0,30,20,50,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:28:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 12:28:49.350801,10,0,1,49
1708,10012708,2,68459,'Subz-E-Falafel Biryani (Regular)',11,3,3,3,3,2,0,80,970,855,1,0,34,12,82,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:34:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 12:34:49.350801,10,0,1,50
1709,10012709,2,68452,'Subz-E-Falafel Biryani (Regular)',5,1,1,1,1,3,1,190,985,625,1,0,20,94,74,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:45:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 12:45:49.350801,10,0,1,51
1710,10012710,9,68451,'Subz-E-Falafel Biryani (Regular)',2,4,4,4,4,2,0,75,330,695,1,0,36,60,58,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:56:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 12:56:49.350801,10,0,1,51
1711,10012711,1,68458,'Subz-E-Falafel Biryani (Regular)',5,3,3,3,3,1,1,150,145,775,1,0,36,86,70,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:05:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 13:05:49.350801,10,0,1,52
1712,10012712,7,68454,'Subz-E-Falafel Biryani (Regular)',7,4,4,4,4,2,0,140,200,785,1,0,28,64,60,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:10:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 13:10:49.350801,10,0,1,52
1713,10012713,10,68456,'Subz-E-Falafel Biryani (Regular)',7,3,3,3,3,1,1,80,160,425,1,0,32,98,64,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:12:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 13:12:49.350801,10,0,1,52
1714,10012714,5,68454,'Subz-E-Falafel Biryani (Regular)',12,4,4,4,4,1,0,150,165,390,1,0,30,94,68,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:19:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 13:19:49.350801,10,0,1,53
1715,10012715,7,68454,'Subz-E-Falafel Biryani (Regular)',12,2,2,2,2,2,0,225,770,345,1,0,20,56,78,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:25:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 13:25:49.350801,10,0,1,53
1716,10012716,3,68459,'Subz-E-Falafel Biryani (Regular)',10,2,2,2,2,2,1,110,730,885,1,0,30,76,82,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:36:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 13:36:49.350801,10,1,0,54
1717,10012717,9,68458,'Subz-E-Falafel Biryani (Regular)',7,3,3,3,3,1,0,240,380,525,1,0,20,54,62,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:46:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 13:46:49.350801,10,1,0,55
1718,10012718,1,68452,'Subz-E-Falafel Biryani (Regular)',6,1,1,1,1,4,1,85,845,365,1,0,22,84,68,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:48:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 13:48:49.350801,10,0,1,55
1719,10012719,6,68452,'Subz-E-Falafel Biryani (Regular)',9,4,4,4,4,1,0,50,755,590,1,0,32,22,72,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:01:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 14:01:49.350801,10,0,1,56
1720,10012720,4,68455,'Subz-E-Falafel Biryani (Regular)',6,1,1,1,1,3,1,55,770,750,1,0,36,58,50,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:04:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 14:04:49.350801,10,0,1,56
1721,10012721,6,68452,'Subz-E-Falafel Biryani (Regular)',9,4,4,4,4,3,1,165,555,425,1,0,32,32,66,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:14:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 14:14:49.350801,10,0,1,56
1722,10012722,4,68456,'Subz-E-Falafel Biryani (Regular)',8,1,1,1,1,2,0,130,825,440,1,0,22,90,72,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:22:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 14:22:49.350801,10,0,1,57
1723,10012723,6,68453,'Subz-E-Falafel Biryani (Regular)',7,3,3,3,3,4,0,190,235,620,1,0,24,18,68,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:32:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 14:32:49.350801,10,0,1,58
1724,10012724,7,68454,'Subz-E-Falafel Biryani (Regular)',12,4,4,4,4,2,0,180,695,890,1,0,28,32,84,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:35:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 14:35:49.350801,10,1,0,58
1725,10012725,8,68453,'Subz-E-Falafel Biryani (Regular)',7,4,4,4,4,2,1,210,430,790,1,0,36,98,60,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:39:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 14:39:49.350801,10,0,1,58
1726,10012726,7,68456,'Subz-E-Falafel Biryani (Regular)',10,2,2,2,2,4,1,175,990,535,1,0,30,46,72,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:40:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 14:40:49.350801,10,0,1,58
1727,10012727,10,68452,'Subz-E-Falafel Biryani (Regular)',7,4,4,4,4,3,1,135,275,565,1,0,32,36,76,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:43:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 14:43:49.350801,10,1,0,58
1728,10012728,6,68450,'Subz-E-Falafel Biryani (Regular)',4,4,4,4,4,4,1,215,920,515,1,0,24,80,58,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:45:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 14:45:49.350801,10,0,1,59
1729,10012729,2,68453,'Subz-E-Falafel Biryani (Regular)',2,2,2,2,2,2,0,165,320,380,1,0,20,58,52,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:48:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 14:48:49.350801,10,0,1,59
1730,10012730,6,68458,'Subz-E-Falafel Biryani (Regular)',10,1,1,1,1,2,0,75,65,650,1,0,38,82,72,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:51:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 14:51:49.350801,10,0,1,59
1731,10012731,6,68452,'Subz-E-Falafel Biryani (Regular)',4,1,1,1,1,4,0,60,880,385,1,0,32,50,64,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:56:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 14:56:49.350801,10,0,1,59
1732,10012732,3,68456,'Subz-E-Falafel Biryani (Regular)',7,3,3,3,3,4,0,105,75,390,1,0,24,48,74,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:05:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 15:05:49.350801,10,0,1,60
1733,10012733,8,68453,'Subz-E-Falafel Biryani (Regular)',8,3,3,3,3,4,0,245,535,760,1,0,22,76,84,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:14:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 15:14:49.350801,10,1,0,60
1734,10012734,6,68453,'Subz-E-Falafel Biryani (Regular)',2,1,1,1,1,1,0,185,695,675,1,0,24,52,64,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:22:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 15:22:49.350801,10,0,1,61
1735,10012735,6,68455,'Subz-E-Falafel Biryani (Regular)',10,3,3,3,3,2,1,180,795,720,1,0,28,66,64,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:34:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 15:34:49.350801,10,0,1,62
1736,10012736,4,68459,'Subz-E-Falafel Biryani (Regular)',1,3,3,3,3,1,1,75,375,350,1,0,20,66,88,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:40:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 15:40:49.350801,10,0,1,62
1737,10012737,2,68452,'Subz-E-Falafel Biryani (Regular)',10,4,4,4,4,3,1,135,880,340,1,0,22,62,60,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:45:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 15:45:49.350801,10,0,1,63
1738,10012738,4,68457,'Subz-E-Falafel Biryani (Regular)',4,2,2,2,2,4,0,205,915,575,1,0,30,10,82,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:50:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 15:50:49.350801,10,0,1,63
1739,10012739,5,68454,'Subz-E-Falafel Biryani (Regular)',3,4,4,4,4,1,1,155,855,570,1,0,38,96,70,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:01:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 16:01:49.350801,10,0,1,64
1740,10012740,2,68459,'Subz-E-Falafel Biryani (Regular)',11,4,4,4,4,1,0,70,100,330,1,0,26,96,62,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:06:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 16:06:49.350801,10,0,1,64
1741,10012741,6,68451,'Subz-E-Falafel Biryani (Regular)',8,2,2,2,2,2,1,235,805,640,1,0,26,52,52,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:16:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 16:16:49.350801,10,0,1,65
1742,10012742,1,68451,'Subz-E-Falafel Biryani (Regular)',11,1,1,1,1,2,1,175,165,430,1,0,34,20,66,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:22:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 16:22:49.350801,10,0,1,65
1743,10012743,4,68451,'Subz-E-Falafel Biryani (Regular)',9,1,1,1,1,2,1,205,135,495,1,0,26,88,86,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:25:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 16:25:49.350801,10,0,1,65
1744,10012744,1,68459,'Subz-E-Falafel Biryani (Regular)',2,4,4,4,4,1,1,80,900,330,1,0,34,44,62,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:28:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 16:28:49.350801,10,0,1,65
1745,10012745,6,68455,'Subz-E-Falafel Biryani (Regular)',9,4,4,4,4,1,1,130,795,810,1,0,30,14,76,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:37:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 16:37:49.350801,10,0,1,66
1746,10012746,2,68452,'Subz-E-Falafel Biryani (Regular)',5,2,2,2,2,4,1,205,990,425,1,0,28,78,78,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:41:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 16:41:49.350801,10,0,1,66
1747,10012747,3,68454,'Subz-E-Falafel Biryani (Regular)',4,4,4,4,4,3,0,120,900,485,1,0,32,20,62,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:52:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 16:52:49.350801,10,0,1,67
1748,10012748,1,68451,'Subz-E-Falafel Biryani (Regular)',3,1,1,1,1,4,1,150,320,300,1,0,38,78,50,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:59:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 16:59:49.350801,10,0,1,67
1749,10012749,3,68456,'Subz-E-Falafel Biryani (Regular)',11,1,1,1,1,4,1,195,690,425,1,0,22,44,84,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_17:12:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 17:12:49.350801,10,0,1,68
1750,10012750,9,68459,'Subz-E-Falafel Biryani (Regular)',9,3,3,3,3,1,1,120,430,600,1,0,28,10,50,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_17:18:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 17:18:49.350801,10,0,1,69
1751,10012751,5,68450,'Subz-E-Falafel Biryani (Regular)',5,3,3,3,3,1,0,175,330,390,1,0,28,98,80,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_17:23:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 17:23:49.350801,10,0,1,69
1752,10012752,6,68453,'Subz-E-Falafel Biryani (Regular)',1,1,1,1,1,1,0,200,900,605,1,0,38,60,70,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_17:26:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 17:26:49.350801,10,0,1,69
1753,10012753,7,68454,'Subz-E-Falafel Biryani (Regular)',1,3,3,3,3,2,1,90,695,805,1,0,36,20,54,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_17:38:49.png,0,,0,2021-02-07,7,2,6,5,2021,2021-02-07 17:38:49.350801,10,0,1,70
