S_No,order_id,user,productId,productName,brand,zone,state,city,store,machine,isVeg,MinWeight,Weight,MaxWeight,weightCheckRequired,weightSimulated,MinTemp,Temp,MaxTemp,tempCheckRequired,tempSimulated,foodImage,foodImageSimulated,faceImage,faceImageSimulated,date,date_no,month_no,week_day,week_no,year,orderRecievedAt,timeTaken,passed,failed,interval
0,10011000,1,68450,'Subz-E-Falafel Biryani (Regular)',9,2,6,6,6,1,0,115,100,800,1,0,24,32,54,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_11:22:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 11:22:03.262723,10,0,1,45
0,10011000,7,68457,'Subz-E-Falafel Biryani (Regular)',8,2,2,2,2,2,0,215,390,385,1,0,36,54,52,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_11:31:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 11:31:03.262723,10,0,1,46
0,10011000,7,68452,'Subz-E-Falafel Biryani (Regular)',5,1,1,1,1,1,1,170,985,710,1,0,20,14,70,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_11:43:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 11:43:03.262723,10,0,1,46
0,10011000,4,68457,'Subz-E-Falafel Biryani (Regular)',11,1,1,1,1,1,0,75,690,680,1,0,38,98,50,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_11:47:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 11:47:03.262723,10,0,1,47
0,10011000,3,68458,'Subz-E-Falafel Biryani (Regular)',3,1,1,1,1,3,0,225,705,430,1,0,32,94,58,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_11:49:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 11:49:03.262723,10,0,1,47
0,10011000,1,68452,'Subz-E-Falafel Biryani (Regular)',9,1,1,1,1,4,0,220,35,735,1,0,34,76,58,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_11:57:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 11:57:03.262723,10,0,1,47
0,10011000,6,68454,'Subz-E-Falafel Biryani (Regular)',12,4,4,4,4,4,1,165,890,785,1,0,30,64,82,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:10:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 12:10:03.262723,10,0,1,48
0,10011000,5,68450,'Subz-E-Falafel Biryani (Regular)',2,4,8,8,8,1,0,210,785,365,1,0,20,12,80,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:15:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 12:15:03.262723,10,0,1,49
0,10011000,9,68458,'Subz-E-Falafel Biryani (Regular)',2,4,8,8,8,1,1,185,245,535,1,0,38,74,56,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:17:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 12:17:03.262723,10,0,1,49
0,10011000,9,68451,'Subz-E-Falafel Biryani (Regular)',12,4,8,8,8,3,0,120,940,895,1,0,30,36,64,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:28:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 12:28:03.262723,10,0,1,49
0,10011000,2,68452,'Subz-E-Falafel Biryani (Regular)',12,2,2,2,2,1,1,170,710,585,1,0,22,72,70,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:34:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 12:34:03.262723,10,0,1,50
0,10011000,7,68453,'Subz-E-Falafel Biryani (Regular)',5,2,2,2,2,3,0,85,140,775,1,0,24,16,54,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:45:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 12:45:03.262723,10,0,1,51
0,10011000,6,68458,'Subz-E-Falafel Biryani (Regular)',2,4,4,4,4,2,0,230,30,475,1,0,30,96,50,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:48:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 12:48:03.262723,10,0,1,51
0,10011000,8,68450,'Subz-E-Falafel Biryani (Regular)',12,2,6,6,6,2,1,90,725,370,1,0,36,22,52,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_12:52:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 12:52:03.262723,10,0,1,51
0,10011000,6,68457,'Subz-E-Falafel Biryani (Regular)',2,1,5,5,5,4,0,105,165,640,1,0,38,94,78,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:05:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 13:05:03.262723,10,0,1,52
0,10011000,9,68457,'Subz-E-Falafel Biryani (Regular)',4,4,8,8,8,3,1,190,545,615,1,0,34,24,52,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:06:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 13:06:03.262723,10,0,1,52
0,10011000,8,68456,'Subz-E-Falafel Biryani (Regular)',9,3,3,3,3,4,1,210,750,570,1,0,30,42,60,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:12:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 13:12:03.262723,10,0,1,52
0,10011000,3,68457,'Subz-E-Falafel Biryani (Regular)',9,2,6,6,6,4,0,55,210,330,1,0,28,52,86,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:19:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 13:19:03.262723,10,1,0,53
0,10011000,5,68451,'Subz-E-Falafel Biryani (Regular)',6,4,8,8,8,2,1,55,910,835,1,0,28,92,88,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:28:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 13:28:03.262723,10,0,1,53
0,10011000,1,68451,'Subz-E-Falafel Biryani (Regular)',1,3,7,7,7,2,0,235,995,585,1,0,32,98,80,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:40:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 13:40:03.262723,10,0,1,54
0,10011000,4,68457,'Subz-E-Falafel Biryani (Regular)',7,1,1,1,1,1,0,220,480,380,1,0,26,98,76,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:41:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 13:41:03.262723,10,0,1,54
0,10011000,2,68450,'Subz-E-Falafel Biryani (Regular)',10,2,6,6,6,3,1,90,705,755,1,0,38,68,86,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:41:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 13:41:03.262723,10,1,0,54
0,10011000,10,68459,'Subz-E-Falafel Biryani (Regular)',11,2,2,2,2,1,0,235,305,555,1,0,30,46,62,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:47:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 13:47:03.262723,10,1,0,55
0,10011000,2,68450,'Subz-E-Falafel Biryani (Regular)',4,3,3,3,3,2,0,180,110,620,1,0,22,48,66,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_13:52:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 13:52:03.262723,10,0,1,55
0,10011000,3,68452,'Subz-E-Falafel Biryani (Regular)',9,2,6,6,6,3,1,75,355,740,1,0,26,48,82,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:00:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 14:00:03.262723,10,1,0,56
0,10011000,2,68459,'Subz-E-Falafel Biryani (Regular)',3,2,2,2,2,4,0,125,240,330,1,0,20,66,84,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:02:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 14:02:03.262723,10,1,0,56
0,10011000,9,68454,'Subz-E-Falafel Biryani (Regular)',12,1,5,5,5,4,1,180,95,330,1,0,34,46,52,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:04:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 14:04:03.262723,10,0,1,56
0,10011000,2,68456,'Subz-E-Falafel Biryani (Regular)',6,1,5,5,5,1,0,60,580,470,1,0,24,40,74,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:07:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 14:07:03.262723,10,0,1,56
0,10011000,10,68457,'Subz-E-Falafel Biryani (Regular)',1,1,5,5,5,4,0,65,475,700,1,0,24,94,62,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:13:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 14:13:03.262723,10,0,1,56
0,10011000,6,68457,'Subz-E-Falafel Biryani (Regular)',11,2,2,2,2,3,0,190,805,690,1,0,36,44,80,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:24:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 14:24:03.262723,10,0,1,57
0,10011000,4,68456,'Subz-E-Falafel Biryani (Regular)',3,3,3,3,3,4,1,190,495,650,1,0,36,76,52,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:29:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 14:29:03.262723,10,0,1,57
0,10011000,10,68453,'Subz-E-Falafel Biryani (Regular)',4,4,8,8,8,3,1,165,970,830,1,0,28,24,68,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:34:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 14:34:03.262723,10,0,1,58
0,10011000,8,68455,'Subz-E-Falafel Biryani (Regular)',6,1,1,1,1,4,0,235,770,370,1,0,36,38,50,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:39:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 14:39:03.262723,10,0,1,58
0,10011000,9,68451,'Subz-E-Falafel Biryani (Regular)',12,2,6,6,6,3,0,135,140,765,1,0,22,70,56,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:44:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 14:44:03.262723,10,0,1,58
0,10011000,5,68457,'Subz-E-Falafel Biryani (Regular)',10,1,1,1,1,3,0,205,860,885,1,0,32,14,72,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:49:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 14:49:03.262723,10,0,1,59
0,10011000,2,68453,'Subz-E-Falafel Biryani (Regular)',6,2,2,2,2,4,0,190,45,750,1,0,22,62,86,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_14:55:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 14:55:03.262723,10,0,1,59
0,10011000,7,68453,'Subz-E-Falafel Biryani (Regular)',8,1,5,5,5,1,1,190,880,410,1,0,38,64,68,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:02:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 15:02:03.262723,10,0,1,60
0,10011000,9,68455,'Subz-E-Falafel Biryani (Regular)',1,2,6,6,6,4,1,240,555,395,1,0,22,54,64,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:02:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 15:02:03.262723,10,0,1,60
0,10011000,1,68452,'Subz-E-Falafel Biryani (Regular)',10,3,7,7,7,1,0,155,940,810,1,0,20,88,78,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:05:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 15:05:03.262723,10,0,1,60
0,10011000,7,68459,'Subz-E-Falafel Biryani (Regular)',10,3,7,7,7,1,1,240,325,325,1,0,32,48,62,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:06:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 15:06:03.262723,10,1,0,60
0,10011000,9,68451,'Subz-E-Falafel Biryani (Regular)',7,3,3,3,3,4,0,215,655,890,1,0,38,36,52,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:10:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 15:10:03.262723,10,0,1,60
0,10011000,9,68459,'Subz-E-Falafel Biryani (Regular)',5,3,7,7,7,1,1,70,585,340,1,0,38,54,60,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:19:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 15:19:03.262723,10,0,1,61
0,10011000,3,68454,'Subz-E-Falafel Biryani (Regular)',10,1,5,5,5,4,1,130,125,475,1,0,22,62,64,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:21:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 15:21:03.262723,10,0,1,61
0,10011000,8,68458,'Subz-E-Falafel Biryani (Regular)',9,1,5,5,5,3,0,245,260,435,1,0,30,78,78,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:24:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 15:24:03.262723,10,1,0,61
0,10011000,1,68452,'Subz-E-Falafel Biryani (Regular)',1,2,2,2,2,1,1,185,940,325,1,0,26,36,78,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:32:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 15:32:03.262723,10,0,1,62
0,10011000,6,68455,'Subz-E-Falafel Biryani (Regular)',8,3,3,3,3,1,0,160,555,600,1,0,30,32,84,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:36:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 15:36:03.262723,10,1,0,62
0,10011000,8,68452,'Subz-E-Falafel Biryani (Regular)',9,4,8,8,8,4,0,110,985,640,1,0,20,86,84,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:37:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 15:37:03.262723,10,0,1,62
0,10011000,7,68450,'Subz-E-Falafel Biryani (Regular)',9,2,6,6,6,2,0,160,945,565,1,0,34,18,76,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:44:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 15:44:03.262723,10,0,1,62
0,10011000,5,68450,'Subz-E-Falafel Biryani (Regular)',4,1,1,1,1,3,1,125,525,580,1,0,28,20,86,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_15:51:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 15:51:03.262723,10,0,1,63
0,10011000,4,68456,'Subz-E-Falafel Biryani (Regular)',12,4,8,8,8,4,1,130,565,525,1,0,28,24,66,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:03:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 16:03:03.262723,10,0,1,64
0,10011000,8,68451,'Subz-E-Falafel Biryani (Regular)',1,1,5,5,5,1,1,185,400,385,1,0,24,42,60,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:16:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 16:16:03.262723,10,0,1,65
0,10011000,8,68450,'Subz-E-Falafel Biryani (Regular)',6,3,7,7,7,4,1,50,905,315,1,0,24,60,76,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:18:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 16:18:03.262723,10,0,1,65
0,10011000,9,68452,'Subz-E-Falafel Biryani (Regular)',3,3,3,3,3,4,0,230,595,445,1,0,30,64,80,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:24:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 16:24:03.262723,10,0,1,65
0,10011000,9,68458,'Subz-E-Falafel Biryani (Regular)',7,3,7,7,7,2,0,85,370,650,1,0,32,18,50,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:27:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 16:27:03.262723,10,0,1,65
0,10011000,4,68452,'Subz-E-Falafel Biryani (Regular)',12,3,3,3,3,3,1,135,895,705,1,0,36,66,64,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:31:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 16:31:03.262723,10,0,1,66
0,10011000,10,68455,'Subz-E-Falafel Biryani (Regular)',11,4,8,8,8,4,0,190,595,845,1,0,26,84,64,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:34:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 16:34:03.262723,10,0,1,66
0,10011000,10,68454,'Subz-E-Falafel Biryani (Regular)',4,2,6,6,6,3,1,205,515,805,1,0,30,60,64,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:43:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 16:43:03.262723,10,1,0,66
0,10011000,2,68457,'Subz-E-Falafel Biryani (Regular)',10,3,7,7,7,3,1,55,730,340,1,0,38,22,76,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:43:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 16:43:03.262723,10,0,1,66
0,10011000,6,68454,'Subz-E-Falafel Biryani (Regular)',3,4,8,8,8,1,1,150,30,595,1,0,34,40,72,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:49:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 16:49:03.262723,10,0,1,67
0,10011000,8,68455,'Subz-E-Falafel Biryani (Regular)',8,3,7,7,7,1,1,50,610,315,1,0,22,56,88,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_16:58:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 16:58:03.262723,10,0,1,67
0,10011000,1,68456,'Subz-E-Falafel Biryani (Regular)',9,3,7,7,7,4,0,190,915,570,1,0,24,24,50,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_17:07:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 17:07:03.262723,10,0,1,68
0,10011000,10,68453,'Subz-E-Falafel Biryani (Regular)',3,2,6,6,6,1,1,205,885,315,1,0,24,30,78,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_17:15:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 17:15:03.262723,10,0,1,69
0,10011000,10,68455,'Subz-E-Falafel Biryani (Regular)',5,3,7,7,7,4,0,90,175,495,1,0,28,28,86,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_17:27:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 17:27:03.262723,10,1,0,69
0,10011000,4,68458,'Subz-E-Falafel Biryani (Regular)',1,4,8,8,8,3,0,100,375,820,1,0,26,20,82,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_17:30:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 17:30:03.262723,10,0,1,70
0,10011000,8,68451,'Subz-E-Falafel Biryani (Regular)',2,2,6,6,6,4,1,200,660,795,1,0,26,18,74,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_17:38:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 17:38:03.262723,10,0,1,70
0,10011000,10,68458,'Subz-E-Falafel Biryani (Regular)',2,2,2,2,2,3,0,185,740,725,1,0,34,30,74,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_17:45:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 17:45:03.262723,10,0,1,71
0,10011000,10,68450,'Subz-E-Falafel Biryani (Regular)',10,2,2,2,2,1,1,210,180,420,1,0,34,72,64,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_17:50:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 17:50:03.262723,10,0,1,71
0,10011000,9,68450,'Subz-E-Falafel Biryani (Regular)',6,2,6,6,6,1,0,85,245,630,1,0,22,12,72,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_17:51:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 17:51:03.262723,10,0,1,71
0,10011000,3,68454,'Subz-E-Falafel Biryani (Regular)',7,3,3,3,3,2,1,75,435,735,1,0,26,60,72,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_18:04:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 18:04:03.262723,10,1,0,72
0,10011000,2,68452,'Subz-E-Falafel Biryani (Regular)',7,1,1,1,1,3,0,85,575,840,1,0,28,74,78,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_18:07:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 18:07:03.262723,10,1,0,72
0,10011000,3,68459,'Subz-E-Falafel Biryani (Regular)',8,1,1,1,1,3,1,210,840,785,1,0,26,58,78,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_18:07:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 18:07:03.262723,10,0,1,72
0,10011000,6,68457,'Subz-E-Falafel Biryani (Regular)',11,4,4,4,4,2,1,140,810,635,1,0,38,48,70,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_18:14:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 18:14:03.262723,10,0,1,72
0,10011000,10,68453,'Subz-E-Falafel Biryani (Regular)',9,3,7,7,7,3,1,140,490,640,1,0,36,16,50,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_18:16:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 18:16:03.262723,10,0,1,73
0,10011000,10,68451,'Subz-E-Falafel Biryani (Regular)',11,1,5,5,5,4,1,80,710,315,1,0,22,88,88,1,0,https://rebel-sqc-data.s3-ap-south-1.amazonaws.com/liveqcdata/11/11_01/Subz-E-Falafel_Biryani_(Regular)_18:29:03.png,0,,0,2021-03-10,10,3,2,10,2021,2021-03-10 18:29:03.262723,10,0,1,73
